ShipmentID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Customer_id,Delivery_start,Delivery_end
1242,F,Flight,4,5,227,low,F,20,2217,1,210,2022-05-09,2022-05-26
1243,D,Flight,4,1,250,medium,M,45,3021,1,244,2022-06-07,2022-06-12
1244,F,Flight,6,3,171,high,M,61,1947,1,309,2022-09-01,2022-10-15
1245,A,Flight,4,2,136,medium,F,17,1285,1,102,2022-05-09,2022-06-20
1246,B,Flight,4,3,258,medium,M,58,2579,1,68,2022-08-30,2022-09-05
1247,C,Flight,6,2,271,low,M,14,2514,1,416,2022-08-26,2022-09-17
1248,F,Flight,4,4,197,low,F,29,2915,1,449,2022-04-17,2022-04-25
1249,D,Flight,5,2,217,low,M,27,2999,1,185,2022-12-18,2023-01-06
1250,F,Flight,4,1,247,low,F,9,2414,1,433,2022-07-25,2022-08-10
1251,A,Ship,4,4,192,medium,F,46,3599,1,389,2022-10-26,2022-10-28
1252,B,Ship,3,1,254,medium,M,6,3496,1,397,2022-08-22,2022-08-24
1253,C,Ship,5,5,226,medium,F,65,3840,1,415,2022-05-04,2022-06-10
1254,F,Ship,5,3,197,low,F,48,2481,1,408,2022-02-08,2022-03-18
1255,D,Ship,3,1,203,medium,M,12,2779,1,61,2022-06-04,2022-06-21
1256,F,Ship,4,5,196,medium,M,16,3722,1,156,2022-12-12,2023-01-11
1257,A,Ship,2,2,180,low,M,33,1217,1,477,2022-02-20,2022-04-03
1258,B,Ship,3,5,219,low,F,54,3145,1,160,2022-12-25,2022-12-27
1259,C,Ship,4,4,266,low,F,15,3425,1,381,2022-11-24,2022-12-13
1260,F,Ship,5,1,144,low,F,20,1082,1,386,2022-05-04,2022-06-18
1261,D,Ship,5,3,197,low,F,12,3400,1,88,2022-11-08,2022-12-12
1262,F,Ship,4,1,258,medium,F,4,3686,1,79,2022-04-20,2022-05-25
1263,A,Ship,3,3,187,low,F,63,2481,1,286,2022-05-25,2022-06-02
1264,B,Ship,5,4,184,low,M,9,3332,1,276,2022-03-25,2022-04-23
1265,C,Ship,4,3,142,medium,F,63,1615,1,324,2022-06-10,2022-07-12
1266,F,Ship,3,5,283,low,F,50,2848,1,142,2022-02-21,2022-03-02
1267,D,Ship,4,2,221,low,F,13,3097,1,79,2022-10-25,2022-11-08
1268,F,Ship,3,2,233,low,M,44,2010,1,483,2022-12-17,2022-12-20
1269,A,Ship,6,4,129,low,F,58,1463,1,445,2022-03-05,2022-03-19
1270,B,Ship,3,4,154,medium,F,43,1542,1,144,2022-08-01,2022-08-06
1271,C,Ship,4,4,158,medium,M,63,1387,1,205,2022-04-27,2022-05-28
1272,F,Ship,5,3,236,medium,M,9,3715,1,275,2022-05-17,2022-06-27
1273,D,Ship,3,5,257,low,F,52,2170,1,426,2022-08-14,2022-09-01
1274,F,Ship,4,5,160,medium,M,50,1511,1,472,2022-06-10,2022-07-13
1275,A,Ship,4,2,255,low,F,62,3198,1,261,2022-01-08,2022-01-30
1276,B,Ship,4,3,210,medium,M,22,3124,1,9,2022-07-06,2022-07-13
1277,C,Ship,5,3,169,medium,F,37,1290,1,412,2022-09-02,2022-09-18
1278,F,Ship,3,1,275,high,F,1,2597,1,149,2022-02-23,2022-03-15
1279,D,Ship,3,2,185,medium,M,47,2467,1,377,2022-11-21,2022-12-30
1280,F,Ship,3,2,213,medium,F,54,2809,1,253,2022-12-05,2022-12-21
1281,A,Ship,3,4,179,high,M,57,1582,1,285,2022-08-03,2022-08-24
1282,B,Ship,3,3,110,low,M,7,1235,1,318,2022-03-31,2022-04-03
1283,C,Ship,3,4,216,low,F,41,2042,1,312,2022-01-02,2022-01-06
1284,F,Ship,4,1,267,medium,M,37,2716,1,473,2022-08-01,2022-09-12
1285,D,Ship,5,4,214,medium,F,1,3709,1,466,2022-01-04,2022-01-29
1286,F,Ship,5,2,196,low,M,38,2211,1,95,2022-08-11,2022-09-18
1287,A,Ship,2,2,192,low,F,8,3127,1,163,2022-03-03,2022-03-07
1288,B,Ship,4,1,191,low,M,4,2724,1,337,2022-09-02,2022-10-04
1289,C,Ship,3,4,222,medium,M,57,2714,1,211,2022-05-28,2022-06-05
1290,F,Ship,3,3,141,medium,M,10,1751,1,194,2022-01-07,2022-01-21
1291,D,Ship,4,3,242,low,M,1,2808,1,435,2022-11-03,2022-12-12
1292,F,Ship,3,4,212,high,M,13,2733,1,195,2022-04-27,2022-05-30
1293,A,Ship,5,5,133,medium,F,21,1648,1,244,2022-09-19,2022-10-31
1294,B,Ship,5,5,254,low,F,35,2508,1,174,2022-06-06,2022-07-15
1295,C,Ship,4,3,190,medium,F,2,2125,1,462,2022-09-21,2022-10-08
1296,F,Ship,5,3,185,low,M,25,2503,1,290,2022-04-20,2022-06-02
1297,D,Ship,3,5,191,medium,M,54,3890,1,295,2022-09-29,2022-10-21
1298,F,Ship,4,4,158,medium,M,15,1030,1,69,2022-05-28,2022-06-30
1299,A,Ship,3,5,171,low,F,49,1333,1,395,2022-01-15,2022-02-15
1300,B,Ship,3,4,160,medium,M,32,1085,1,295,2022-04-11,2022-05-18
1301,C,Ship,4,2,235,low,F,21,3088,1,52,2022-02-21,2022-04-05
1302,F,Ship,4,4,247,low,M,55,2361,1,208,2022-01-18,2022-02-20
1303,D,Ship,4,1,152,medium,F,65,1706,1,416,2022-04-10,2022-05-25
1304,F,Ship,4,3,138,medium,M,15,1080,1,312,2022-07-31,2022-08-16
1305,A,Ship,5,4,270,high,F,43,2971,1,24,2022-03-16,2022-04-12
1306,B,Ship,6,1,193,medium,M,8,2952,1,169,2022-10-02,2022-10-11
1307,C,Ship,4,3,252,medium,M,1,2336,1,97,2022-01-13,2022-02-03
1308,F,Ship,3,1,203,medium,F,51,3976,1,100,2022-12-21,2023-01-07
1309,D,Ship,5,4,141,medium,M,64,1677,1,80,2022-02-24,2022-04-02
1310,F,Ship,4,3,197,low,F,20,3617,1,414,2022-04-06,2022-05-20
1311,A,Ship,6,2,142,low,F,54,1332,1,446,2022-02-26,2022-03-09
1312,B,Ship,3,4,161,low,F,25,1048,1,196,2022-08-15,2022-09-13
1313,C,Ship,2,2,139,medium,F,23,1283,1,318,2022-07-04,2022-07-28
1314,F,Ship,2,5,186,low,M,17,3896,1,6,2022-11-15,2022-12-06
1315,D,Ship,5,3,190,low,M,52,2611,1,334,2022-10-23,2022-11-17
1316,F,Ship,5,3,186,low,M,23,3981,1,69,2022-11-22,2022-12-28
1317,A,Ship,3,2,181,low,F,29,2164,1,422,2022-03-24,2022-03-26
1318,B,Ship,4,4,111,low,M,8,1145,1,349,2022-08-18,2022-09-14
1319,C,Ship,2,3,159,medium,M,62,1124,1,145,2022-10-22,2022-12-05
1320,F,Ship,4,3,205,medium,F,44,2291,1,389,2022-08-27,2022-09-28
1321,D,Ship,5,1,134,high,F,12,1775,1,90,2022-05-22,2022-06-18
1322,F,Ship,3,1,191,low,F,4,3947,1,80,2022-03-08,2022-03-23
1323,A,Ship,2,3,141,medium,F,28,1624,1,195,2022-02-08,2022-03-08
1324,B,Ship,5,1,225,medium,M,31,3454,1,315,2022-01-01,2022-02-01
1325,C,Ship,3,5,171,medium,F,24,1300,1,422,2022-06-18,2022-07-21
1326,F,Ship,4,3,286,low,M,37,2938,1,166,2022-06-26,2022-07-18
1327,D,Ship,3,1,255,low,F,1,2713,1,390,2022-06-12,2022-07-15
1328,F,Ship,4,5,113,medium,M,25,1538,1,171,2022-10-04,2022-11-18
1329,A,Ship,5,1,201,medium,F,65,2488,1,86,2022-04-24,2022-05-11
1330,B,Ship,3,1,184,medium,F,49,2823,1,16,2022-10-03,2022-10-10
1331,C,Ship,3,1,199,medium,F,18,3346,1,276,2022-11-23,2022-12-17
1332,F,Ship,4,4,255,medium,M,29,2267,1,268,2022-10-30,2022-11-04
1333,D,Ship,4,5,269,medium,M,60,3456,1,94,2022-06-18,2022-06-25
1334,F,Ship,5,5,260,low,F,23,3065,1,336,2022-05-29,2022-06-07
1335,A,Ship,3,1,198,medium,F,44,2848,1,215,2022-08-02,2022-08-17
1336,B,Ship,4,2,256,medium,M,10,3128,1,217,2022-08-19,2022-09-29
1337,C,Ship,3,1,140,low,M,27,1184,1,332,2022-05-31,2022-06-06
1338,F,Ship,3,4,165,medium,F,7,1627,1,454,2022-05-28,2022-06-14
1339,D,Ship,3,3,144,low,M,1,1274,1,170,2022-01-17,2022-02-08
1340,F,Ship,2,2,240,low,M,53,2980,1,94,2022-07-31,2022-08-16
1341,A,Ship,4,2,183,low,M,15,3632,1,316,2022-11-08,2022-11-24
1342,B,Ship,5,3,201,low,M,4,3757,1,129,2022-06-07,2022-06-10
1343,C,Ship,4,4,216,medium,F,6,3255,1,218,2022-03-05,2022-03-14
1344,F,Road,4,5,218,low,M,25,2682,1,218,2022-09-18,2022-10-12
1345,D,Road,3,4,147,low,F,2,1307,1,228,2022-10-14,2022-10-31
1346,F,Road,3,5,264,medium,F,1,3947,1,360,2022-02-11,2022-03-16
1347,A,Road,4,4,145,low,F,43,1651,1,2,2022-08-05,2022-09-07
1348,B,Road,3,5,264,low,M,30,2751,1,53,2022-04-17,2022-05-09
1349,C,Road,4,5,253,medium,F,43,2589,1,459,2022-06-06,2022-07-02
1350,F,Road,2,4,257,low,M,5,3986,1,74,2022-03-21,2022-04-07
1351,D,Road,4,1,202,high,M,59,2563,1,195,2022-07-09,2022-08-08
1352,F,Road,5,5,245,medium,F,12,2225,1,88,2022-03-26,2022-04-16
1353,A,Road,4,1,162,low,F,47,1540,1,92,2022-02-26,2022-03-08
1354,B,Road,3,2,158,medium,F,39,1512,1,238,2022-09-12,2022-10-01
1355,C,Road,3,1,182,medium,F,40,3536,1,147,2022-11-20,2022-11-27
1356,F,Road,3,4,218,medium,F,4,3534,1,475,2022-12-18,2023-01-12
1357,D,Road,4,5,201,medium,M,41,3563,1,335,2022-10-22,2022-11-20
1358,F,Road,5,1,184,medium,F,38,2232,1,3,2022-07-28,2022-08-20
1359,A,Road,4,1,241,medium,F,61,3812,1,291,2022-09-17,2022-09-25
1360,B,Road,5,5,263,medium,M,59,3238,1,391,2022-03-01,2022-03-02
1361,C,Road,5,5,230,medium,F,36,3381,1,296,2022-05-06,2022-05-31
1362,F,Road,3,4,240,low,F,28,2356,1,293,2022-10-11,2022-11-06
1363,D,Road,4,5,233,medium,F,43,3856,1,13,2022-10-31,2022-12-03
1364,F,Road,4,3,237,medium,M,22,2912,1,119,2022-10-14,2022-11-02
1365,A,Road,5,4,144,low,F,59,1178,1,173,2022-07-22,2022-08-10
1366,B,Flight,3,1,167,low,M,1,1252,1,122,2022-06-01,2022-06-21
1367,C,Flight,4,5,138,low,F,64,1708,1,432,2022-11-19,2022-12-01
1368,F,Flight,5,3,165,medium,M,51,1429,1,411,2022-08-16,2022-08-27
1369,D,Flight,4,3,247,low,F,19,3838,1,455,2022-11-19,2022-12-21
1370,F,Flight,3,2,152,low,F,7,1674,1,98,2022-03-20,2022-04-15
1371,A,Flight,5,3,199,low,F,24,3473,1,171,2022-10-20,2022-11-21
1372,B,Flight,5,4,268,medium,M,6,2206,1,421,2022-06-18,2022-07-01
1373,C,Flight,4,5,150,low,F,30,1782,1,232,2022-09-15,2022-10-15
1374,F,Flight,5,5,190,medium,F,47,3644,1,353,2022-12-05,2023-01-12
1375,D,Flight,4,3,153,low,M,36,1171,1,453,2022-07-08,2022-07-19
1376,F,Flight,4,2,185,low,M,27,3410,1,389,2022-11-16,2022-12-30
1377,A,Flight,5,1,274,medium,M,58,2098,1,78,2022-05-05,2022-05-18
1378,B,Flight,4,3,258,high,M,11,2252,1,385,2022-02-24,2022-03-10
1379,C,Flight,3,1,110,low,F,54,1155,1,239,2022-04-04,2022-04-20
1380,F,Flight,3,5,240,low,M,21,3559,1,304,2022-05-23,2022-07-01
1381,D,Flight,6,5,118,low,F,6,1726,1,295,2022-01-31,2022-02-20
1382,F,Flight,3,2,243,low,F,38,3850,1,92,2022-10-29,2022-11-21
1383,A,Flight,6,2,225,low,M,44,2057,1,180,2022-08-19,2022-09-04
1384,B,Flight,3,2,238,medium,F,49,3179,1,342,2022-01-05,2022-02-10
1385,C,Flight,4,4,127,low,F,16,1955,1,120,2022-07-02,2022-07-11
1386,F,Flight,3,5,166,low,M,45,1665,1,406,2022-08-19,2022-09-07
1387,D,Flight,3,1,180,low,F,29,1414,1,258,2022-06-09,2022-06-27
1388,F,Ship,4,4,161,medium,M,59,1941,1,206,2022-03-20,2022-04-05
1389,A,Ship,5,1,230,low,F,43,2994,1,339,2022-01-15,2022-02-16
1390,B,Ship,5,3,167,low,F,51,1573,1,83,2022-11-11,2022-12-09
1391,C,Ship,4,5,186,low,F,16,2693,1,7,2022-11-09,2022-12-06
1392,F,Ship,4,4,150,high,M,9,1620,1,341,2022-09-16,2022-10-23
1393,D,Ship,4,1,253,medium,M,37,2955,1,329,2022-07-19,2022-08-04
1394,F,Ship,5,2,239,medium,F,59,2897,1,322,2022-08-09,2022-08-12
1395,A,Ship,6,2,294,low,M,57,1265,1,199,2022-01-17,2022-02-04
1396,B,Ship,4,2,158,low,F,45,1758,1,219,2022-08-06,2022-09-12
1397,C,Ship,6,3,135,low,F,20,1266,1,207,2022-03-21,2022-04-10
1398,F,Ship,4,2,238,low,F,28,1040,1,362,2022-08-16,2022-08-24
1399,D,Ship,6,3,213,low,M,17,1656,1,355,2022-07-03,2022-08-13
1400,F,Ship,5,2,165,medium,F,18,1918,1,129,2022-09-26,2022-10-02
1401,A,Ship,4,3,247,low,M,16,2362,1,279,2022-12-08,2022-12-11
1402,B,Ship,3,5,152,low,F,32,1158,1,363,2022-02-27,2022-04-07
1403,C,Ship,5,4,199,low,M,24,3443,1,28,2022-01-13,2022-02-19
1404,F,Ship,5,2,268,medium,F,41,3716,1,206,2022-10-07,2022-10-23
1405,D,Ship,4,3,150,low,M,51,1491,1,138,2022-08-26,2022-08-29
1406,F,Ship,5,1,190,medium,M,24,3446,1,223,2022-05-09,2022-06-12
1407,A,Ship,4,1,153,low,M,7,1130,1,400,2022-02-10,2022-02-27
1408,B,Ship,4,4,185,low,M,13,2080,1,461,2022-08-14,2022-09-22
1409,C,Ship,5,3,274,medium,F,54,2905,1,187,2022-09-01,2022-09-15
1410,F,Ship,4,5,258,high,M,5,3512,1,447,2022-02-09,2022-03-01
1411,D,Ship,3,4,110,low,F,55,1281,1,276,2022-01-27,2022-02-25
1412,F,Ship,3,2,240,low,F,26,2683,1,183,2022-09-12,2022-10-01
1413,A,Ship,6,2,118,low,F,2,1744,1,42,2022-06-14,2022-06-24
1414,B,Ship,3,4,243,low,F,14,3693,1,356,2022-01-11,2022-02-06
1415,C,Ship,6,5,225,low,F,55,2052,1,334,2022-10-21,2022-11-02
1416,F,Ship,3,3,238,medium,M,57,3537,1,320,2022-08-02,2022-08-25
1417,D,Ship,4,3,127,low,F,5,1205,1,31,2022-09-08,2022-10-01
1418,F,Ship,3,3,166,low,F,45,1791,1,71,2022-07-25,2022-08-07
1419,A,Ship,3,5,180,low,M,6,1228,1,326,2022-11-27,2022-12-21
1420,B,Ship,4,5,161,medium,M,55,1457,1,106,2022-07-31,2022-09-04
1421,C,Ship,5,4,230,low,F,39,3989,1,266,2022-10-18,2022-11-07
1422,F,Ship,5,5,167,low,F,53,1564,1,272,2022-12-02,2022-12-18
1423,D,Ship,4,3,186,low,F,25,3851,1,333,2022-11-07,2022-11-17
1424,F,Ship,4,2,150,high,F,32,1689,1,126,2022-08-20,2022-09-16
1425,A,Ship,4,5,253,medium,F,11,3825,1,496,2022-08-18,2022-10-02
1426,B,Ship,5,2,239,medium,F,15,2471,1,278,2022-01-17,2022-02-28
1427,C,Ship,6,3,294,low,M,52,1667,1,274,2022-12-25,2023-02-02
1428,F,Ship,4,5,158,low,F,4,1595,1,392,2022-09-11,2022-10-09
1429,D,Ship,6,2,135,low,M,26,1585,1,158,2022-05-02,2022-05-21
1430,F,Ship,4,5,238,low,M,9,1724,1,99,2022-03-11,2022-03-24
1431,A,Ship,6,2,265,low,M,3,1904,1,409,2022-03-17,2022-04-24
1432,B,Ship,5,5,180,medium,M,35,1725,1,232,2022-08-23,2022-09-24
1433,C,Ship,7,2,229,low,F,43,1793,1,411,2022-10-25,2022-11-21
1434,F,Ship,3,2,176,low,M,51,1297,1,249,2022-08-10,2022-09-17
1435,D,Ship,3,5,172,medium,M,60,1840,1,380,2022-11-19,2022-12-26
1436,F,Ship,6,5,100,medium,F,3,1440,1,194,2022-11-18,2022-12-03
1437,A,Ship,4,3,142,low,M,6,1459,1,240,2022-02-11,2022-03-12
1438,B,Ship,4,3,153,medium,M,2,1095,1,24,2022-03-01,2022-03-02
1439,C,Ship,3,4,160,low,F,56,1408,1,213,2022-02-04,2022-03-03
1440,F,Ship,4,3,217,medium,F,16,3444,1,115,2022-10-30,2022-10-31
1441,D,Ship,3,2,273,low,M,41,3464,1,343,2022-08-16,2022-08-28
1442,F,Ship,3,4,133,low,M,17,1187,1,304,2022-10-28,2022-11-29
1443,A,Ship,3,4,155,low,M,54,1885,1,126,2022-09-10,2022-10-15
1444,B,Ship,5,3,184,medium,F,2,3798,1,67,2022-04-11,2022-04-25
1445,C,Ship,5,5,230,medium,M,43,3609,1,25,2022-07-05,2022-08-09
1446,F,Ship,3,4,254,high,M,53,3538,1,338,2022-01-29,2022-02-22
1447,D,Ship,4,5,108,medium,M,46,1882,1,94,2022-03-18,2022-04-26
1448,F,Ship,4,4,154,low,M,52,1367,1,494,2022-08-09,2022-09-16
1449,A,Ship,5,3,177,low,F,1,1916,1,339,2022-08-29,2022-10-04
1450,B,Ship,3,3,162,medium,M,65,1184,1,474,2022-12-13,2023-01-27
1451,C,Ship,3,4,285,low,F,27,2249,1,278,2022-07-08,2022-07-26
1452,F,Ship,3,2,257,low,F,6,3620,1,131,2022-02-04,2022-03-03
1453,D,Ship,4,5,143,low,F,48,1922,1,358,2022-05-31,2022-06-09
1454,F,Ship,6,3,223,medium,M,29,2980,1,167,2022-01-16,2022-02-05
1455,A,Ship,3,5,230,low,M,27,3840,1,168,2022-02-12,2022-02-23
1456,B,Ship,4,5,241,medium,M,58,2874,1,297,2022-04-28,2022-05-28
1457,C,Ship,3,5,156,medium,M,44,1424,1,10,2022-12-18,2023-01-28
1458,F,Ship,4,4,232,low,M,27,3436,1,91,2022-08-02,2022-08-31
1459,D,Ship,3,2,231,low,M,55,3952,1,222,2022-10-25,2022-11-02
1460,F,Ship,3,4,183,medium,F,52,2078,1,412,2022-08-01,2022-08-12
1461,A,Ship,4,1,240,low,M,50,2430,1,143,2022-11-08,2022-11-27
1462,B,Ship,4,4,218,medium,M,27,2824,1,395,2022-01-25,2022-03-02
1463,C,Ship,5,1,248,low,M,37,3830,1,217,2022-03-22,2022-05-04
1464,F,Ship,4,3,170,medium,F,33,1980,1,401,2022-09-18,2022-10-01
1465,D,Ship,3,2,226,low,M,11,3708,1,230,2022-09-12,2022-09-26
1466,F,Ship,4,3,232,low,M,11,2624,1,183,2022-08-10,2022-09-17
1467,A,Ship,4,1,192,low,F,15,3460,1,406,2022-06-24,2022-08-03
1468,B,Ship,3,5,250,low,F,11,3464,1,363,2022-07-06,2022-07-22
1469,C,Ship,5,5,224,medium,F,48,2298,1,7,2022-07-12,2022-07-29
1470,F,Ship,3,3,167,medium,F,42,1363,1,129,2022-04-21,2022-05-26
1471,D,Ship,2,3,123,medium,M,11,1383,1,110,2022-09-19,2022-10-03
1472,F,Ship,5,2,243,medium,F,4,3681,1,370,2022-01-24,2022-01-27
1473,A,Ship,4,3,233,low,F,45,2732,1,65,2022-03-02,2022-04-04
1474,B,Ship,3,3,201,high,M,36,3340,1,164,2022-12-20,2023-01-25
1475,C,Ship,3,1,230,medium,F,18,2832,1,271,2022-07-18,2022-07-24
1476,F,Ship,4,3,271,low,M,59,2996,1,127,2022-06-01,2022-06-19
1477,D,Ship,4,1,159,medium,M,13,1445,1,155,2022-03-31,2022-04-11
1478,F,Ship,3,3,249,low,M,55,3375,1,96,2022-07-08,2022-08-10
1479,A,Ship,3,4,137,medium,F,17,1212,1,27,2022-05-22,2022-06-13
1480,B,Ship,3,5,225,medium,M,8,3813,1,9,2022-11-04,2022-11-16
1481,C,Road,4,1,226,low,F,28,2211,1,310,2022-09-19,2022-10-19
1482,F,Road,4,4,174,low,M,49,1141,1,311,2022-08-21,2022-09-12
1483,D,Road,5,2,264,low,F,27,3118,1,230,2022-08-12,2022-09-07
1484,F,Road,4,4,151,medium,F,6,1930,1,367,2022-01-28,2022-03-11
1485,A,Road,3,1,180,low,F,65,1321,1,182,2022-06-12,2022-07-18
1486,B,Road,3,4,149,medium,F,37,1080,1,68,2022-10-24,2022-11-12
1487,C,Road,3,1,209,low,F,20,3181,1,499,2022-09-23,2022-10-03
1488,F,Road,6,1,219,low,F,10,2385,1,179,2022-03-05,2022-04-15
1489,D,Road,4,3,164,low,M,28,1880,1,241,2022-04-11,2022-04-30
1490,F,Road,3,1,268,medium,M,3,3040,1,216,2022-04-30,2022-05-06
1491,A,Road,4,4,204,medium,F,35,2513,1,56,2022-05-29,2022-06-30
1492,B,Road,5,5,226,medium,M,23,2626,1,412,2022-10-10,2022-11-03
1493,C,Road,5,1,105,low,M,1,1101,1,219,2022-08-16,2022-09-17
1494,F,Road,4,5,153,low,M,10,1183,1,117,2022-07-06,2022-07-16
1495,D,Road,3,5,192,medium,F,5,2339,1,397,2022-08-22,2022-09-03
1496,F,Road,4,3,199,low,F,28,2607,1,310,2022-02-16,2022-03-11
1497,A,Road,5,2,156,medium,M,39,1204,1,298,2022-04-02,2022-04-03
1498,B,Road,3,2,180,low,M,53,1853,1,120,2022-03-25,2022-04-09
1499,C,Road,4,5,162,medium,M,62,1650,1,78,2022-06-07,2022-07-16
1500,F,Road,5,5,284,low,M,9,3912,1,2,2022-12-16,2022-12-27
1501,D,Road,4,1,271,high,M,33,3269,1,469,2022-01-17,2022-02-24
1502,F,Road,3,1,269,medium,M,38,2195,1,493,2022-11-16,2022-12-07
1503,A,Flight,3,4,135,low,M,11,1740,1,334,2022-08-01,2022-08-12
1504,B,Flight,5,2,200,low,F,2,2075,1,81,2022-07-17,2022-08-31
1505,C,Flight,5,2,206,medium,M,23,2016,1,13,2022-01-09,2022-02-07
1506,F,Flight,4,2,229,low,F,32,3518,1,381,2022-06-26,2022-07-24
1507,D,Flight,5,3,267,low,M,48,3393,1,118,2022-10-25,2022-10-28
1508,F,Flight,4,1,135,medium,F,64,1471,1,354,2022-03-17,2022-04-21
1509,A,Flight,4,5,259,medium,M,15,2381,1,390,2022-02-27,2022-03-19
1510,B,Flight,3,3,223,medium,M,30,3622,1,277,2022-03-21,2022-04-12
1511,C,Flight,3,4,245,low,M,20,2534,1,337,2022-02-01,2022-03-16
1512,F,Flight,4,4,207,low,M,20,2637,1,94,2022-01-04,2022-01-17
1513,D,Flight,5,3,171,medium,M,62,1304,1,244,2022-11-20,2022-12-03
1514,F,Flight,3,5,130,low,F,27,1891,1,249,2022-04-01,2022-05-01
1515,A,Flight,3,2,241,medium,F,60,3922,1,41,2022-08-29,2022-09-21
1516,B,Flight,4,4,261,low,F,33,3678,1,68,2022-04-24,2022-05-27
1517,C,Flight,3,5,182,medium,M,34,3595,1,395,2022-12-19,2023-01-16
1518,F,Flight,3,2,270,high,M,29,3768,1,474,2022-04-11,2022-05-20
1519,D,Flight,3,5,157,medium,M,26,1969,1,397,2022-12-02,2023-01-14
1520,F,Flight,3,3,172,low,F,33,1989,1,307,2022-07-20,2022-07-30
1521,A,Flight,3,3,205,medium,F,2,2910,1,161,2022-11-29,2022-12-01
1522,B,Flight,4,5,268,medium,M,7,3622,1,36,2022-05-07,2022-06-11
1523,C,Flight,3,1,156,medium,F,1,1517,1,140,2022-09-18,2022-10-29
1524,F,Flight,3,5,202,low,F,4,3372,1,399,2022-02-12,2022-03-14
1525,D,Ship,3,1,249,low,F,43,3277,1,432,2022-12-15,2022-12-20
1526,F,Ship,3,2,141,medium,F,41,1801,1,119,2022-10-23,2022-10-27
1527,A,Ship,3,1,230,medium,M,28,3646,1,363,2022-06-15,2022-06-19
1528,B,Ship,5,5,229,medium,F,59,3844,1,129,2022-02-19,2022-03-05
1529,C,Ship,4,5,146,low,F,25,1606,1,4,2022-09-14,2022-10-06
1530,F,Ship,3,3,162,low,F,26,1659,1,369,2022-11-01,2022-11-13
1531,D,Ship,5,2,241,low,M,39,3743,1,475,2022-09-25,2022-09-26
1532,F,Ship,3,4,271,low,M,14,2163,1,488,2022-09-19,2022-09-21
1533,A,Ship,3,5,166,high,F,31,1117,1,206,2022-12-05,2023-01-15
1534,B,Ship,3,1,171,medium,M,28,1075,1,415,2022-08-01,2022-08-21
1535,C,Ship,3,5,169,low,F,20,1021,1,320,2022-04-08,2022-04-20
1536,F,Ship,3,1,137,low,M,47,1611,1,121,2022-11-24,2023-01-01
1537,D,Ship,3,4,211,low,M,56,3654,1,316,2022-11-13,2022-12-28
1538,F,Ship,4,5,171,medium,F,2,1114,1,476,2022-02-17,2022-03-26
1539,A,Ship,4,4,142,medium,M,2,1461,1,434,2022-04-15,2022-05-21
1540,B,Ship,3,2,184,medium,F,10,2972,1,5,2022-09-07,2022-09-10
1541,C,Ship,6,5,111,high,F,28,1216,1,285,2022-02-21,2022-03-25
1542,F,Ship,2,5,278,low,M,34,3416,1,154,2022-10-05,2022-10-13
1543,D,Ship,3,5,160,medium,F,41,1495,1,167,2022-08-04,2022-08-08
1544,F,Ship,3,4,212,medium,F,56,3976,1,221,2022-02-17,2022-03-05
1545,A,Ship,3,5,175,low,M,59,1051,1,19,2022-11-25,2023-01-08
1546,B,Ship,4,3,251,medium,F,46,2632,1,464,2022-02-26,2022-03-24
1547,C,Ship,3,3,205,low,F,15,3231,1,24,2022-08-17,2022-08-21
1548,F,Ship,5,5,163,low,M,54,1536,1,380,2022-06-20,2022-07-12
1549,D,Ship,4,1,272,low,M,27,2030,1,140,2022-05-02,2022-05-22
1550,F,Ship,4,1,134,medium,F,37,1818,1,240,2022-12-10,2022-12-27
1551,A,Ship,5,5,259,medium,M,63,2583,1,106,2022-01-29,2022-02-05
1552,B,Ship,3,3,246,medium,F,45,3945,1,194,2022-12-27,2023-01-24
1553,C,Ship,4,1,211,medium,F,44,3099,1,374,2022-02-18,2022-02-25
1554,F,Ship,4,2,190,medium,F,6,3595,1,305,2022-12-30,2023-01-23
1555,D,Ship,4,5,233,medium,F,44,2648,1,121,2022-02-24,2022-04-10
1556,F,Ship,5,4,199,high,F,20,2553,1,101,2022-01-01,2022-01-28
1557,A,Ship,5,2,191,high,F,52,2028,1,221,2022-02-10,2022-03-23
1558,B,Ship,4,1,148,low,M,30,1731,1,270,2022-09-20,2022-09-25
1559,C,Ship,2,5,177,medium,F,41,1772,1,226,2022-10-02,2022-10-11
1560,F,Ship,3,1,171,low,M,1,1629,1,225,2022-07-12,2022-08-05
1561,D,Ship,3,3,237,medium,M,57,3761,1,404,2022-01-04,2022-01-11
1562,F,Ship,4,4,265,medium,F,47,3307,1,127,2022-10-05,2022-10-25
1563,A,Ship,4,2,136,medium,M,19,1387,1,480,2022-05-12,2022-05-19
1564,B,Ship,3,1,145,high,M,25,1851,1,309,2022-07-30,2022-08-29
1565,C,Ship,4,1,238,low,F,3,2241,1,416,2022-06-22,2022-07-30
1566,F,Ship,4,4,210,medium,F,14,3666,1,25,2022-09-03,2022-10-17
1567,D,Ship,5,1,159,low,M,38,1277,1,363,2022-03-23,2022-04-24
1568,F,Ship,4,1,232,medium,F,26,3300,1,369,2022-12-13,2022-12-25
1569,A,Ship,3,2,174,low,M,4,1337,1,251,2022-10-13,2022-11-23
